Asthma,Total local tax,Acquisition tax,Automobile tax,Region development tax,Urban planning tax,local education tax,licence tax,property tax,revenue tax for previous year,local income tax,residence tax,Marriage rate,Birthrate,Divorce rate,The number of people living with dementia,The number of people who smoked,The number of current smokers,The number of people that drinks alcohol,The number of people who are drunk,The number of people who took consultant about one's drinking problem,The number of people who participated in exercise programs in a community,Weight control: exercise,Weight control: fasting,Weight control: dietary treatment,Weight control: diet pills with no prescription,Weight control: diet pills with prescription,The number of people who brushes their teeth after lunch,The number of people who neglected mandatory dental treatment,The number of people with experience with oral treatment,The number of people with experience with teeth scaling,The number of people who had stress counselling,The number of people who experienced depression,The number of people who had counselling about depression,The number of people who received influenza vaccination,The number of people who experienced with health checkup,The number of people who experienced with acute disease and addiction to an accident,The number of people who experienced with medical services (without dental clinic),The number of people who experienced with damage cause,The number of people who experienced with lying sick in bed,The number of economically active person,The number of people who enrolled in a private medicare,The number of people that visited health center,Averagee age that started smoking,The average smoking amount per day with everyday smokers,The average smoking days per month with random smokers,The average smoking amoung per day with random smokers,The number of years for smoking _ former smokers,The number of months for smoking _ former smokers,The average smoking amount per day _ former smokers,Average age that started drinking,Drinking frequency,The amount of drinking per day,High risk drinking rate (Male),High risk drinking rate (Female),The number of people who experienced with failure of drinking control,The number of people who experienced with difficulties in daily life after drinking,The number of people who experienced with blacked out after drinking,The number of days with heavy work outs,Hours with heavy work outs,The average minutes with heavy work outs,The number of days with regular work outs,Hours with regular work outs,Average minutes with regular work outs,The number of days with walking,The average hours for walking,The average minutes for walking,Accessability to fitness center,The number of days with breakfast in a week,Low salt preference _ the average amount of natrium consume,Low salt preference _ adding salt to meals,Low salt preference _ adding soy sauce to fried meals,The number of people who chekcs nutrient balance,Self-recognition of body shape,The number of people who experiences in diet control,Average height,Average weight,Self-rated dental health,The number of people who has difficulties with mastication,The number of people who has difficulties with pronunciation,Average sleeping time,Self-rated stress amount,Self-rated health condition,EQ-5D: exercise capacity,EQ-5D: self-care,EQ-5D: daily activities,EQ-5D: pain/discomfort,EQ-5D: anxiety/depression,EQ-VAS (0~100 오늘의 건강상태),Job categories: employer / owner,Job categories: employee,Job categories: unpaid family worker,Marital status: live together,Marital status: separated,Marital status: widowed,Marital status: divorced,Residence period less than 5 years in a city,Residence period less than 5~10 years in a city,Residence period less than 10~15 years in a city,Residence period less than 15~20 years in a city,Residence period more than 20 years in a city,monthly income
0.131415,"0.052012093","0.149186768","0.102320538","0.024753086","0.013340248","0.03722498","0.095871753","0.112478901","0.189983688","0.009298532","0.486987403","0.371916819","0.373048532","0.698887429","0.155722578","0.743806186","0.639980353","0.895514578","0.886937625","0.247711515","0.140009904","0.683804791","0.276159648","0.53665568","0.184263761","0.146806801","0.829159837","0.497620379","0.450949911","0.569548774","0.293613071","0.240473361","0.294498386","0.22210256","0.575549975","0.120630958","0.385556078","0.364251128","0.296306836","0.468240898","0.941145328","0.706806786","0.238037248","0.644000676","0.392","0.081871345","0.319927668","0.243689516","0.310719453","0.213206161","0.312509826","0.659042963","0.622152615","0.530810419","0.141716243","0.319624672","0.364957483","0.264783279","0.186141341","0.573629781","0.413577348","0.134408868","0.709210959","0.517899712","0.301876687","0.455967065","0.16177699","0.218712577","0.375816808","0.641234677","0.436436494","0.154973435","0.727797757","0.271714201","0.787235723","0.827282569","0.429066794","0.850936578","0.937132465","0.349936579","0.360860949","0.40884702","0.048299129","0.031728261","0.061640586","0.223098853","0.356558284","0.790772746","0.29683484","0.687687137","0.052391623","0.726079892","0.115184739","0.081048057","0.537634872","0.29272684","0.420757871","0.542557146","0.409503505","0.553353614","0.523576895"
0.153171,"0.038859334","0.087342737","0.125101614","0.012652899","0.013622547","0.038545695","0.030373091","0.035164959","0.188752397","0.006031533","0.426092002","0.530740053","0.72728494","0.552163633","0.065765292","0.663559699","0.578781158","0.543332809","0.434321973","0.174357306","0.119488518","0.362438633","0.328018224","0.267352097","0.064849081","0.082977082","0.189115161","0.298808489","0.130970128","0.272218168","0.081308529","0.060628784","0.155466948","0.501476753","0.724473711","0.049837636","0.153562555","0","0.170658084","0.503830482","0.38538697","0.358386071","0.438416837","0.623195145","0.4896","0.58128655","0.498561055","0.085379464","0.47068538","0.544549071","0.694482402","0.720300701","0.578822214","0.507199249","0.534054565","0.448960615","0.302114021","0.140967479","0.159172233","0.278717934","0.150101101","0.230585057","0.411616407","0.042442868","0.168258768","0.498444007","0.472448207","0.658524945","0.415152392","0.335651016","0.348286044","0.560943892","0.624465906","0.678378047","0.535982567","0.863060593","0.393040347","0.506119827","0.555529605","0.608401374","0.414239965","0.422711236","0.185466155","0.094196972","0.087165895","0.053183523","0.040882195","0.725922446","0.44589035","0.447640884","0.222223334","0.830505447","0.59993794","0.315924434","0.26439202","0.37013182","0.363499083","0.245832681","0.110972487","0.718203495","0.191661839"
0.185090,"0.028087725","0.048372042","0.096047753","0.007411637","0.013340248","0.03676927","0.00913485","0.018216625","0.183632017","0.002763442","0.409604459","0.531467616","0.621806147","0.642973307","0.304260789","0.550104498","0.477913495","0.686764652","0.609591579","0.029876208","0.430285855","0.481455323","0.112412176","0.351637726","0","0.162075909","0.611568963","0.302041977","0.3795866","0.363291555","0.325028238","0.301218501","0.426229485","0.435061942","0.825016929","0.087738159","0.343934627","0.181690286","0.201258487","0.536378523","0.519015854","0.28948496","0.337343026","0.262397956","0.245333333","0.222871995","0.644207241","0.112942913","0.551686247","0.423503024","0.375778578","0.555380373","0.544787826","0.462726865","0.17217334","0.191836682","0.376052685","0.155145952","0.320080758","0.457860243","0.246089417","0.203394903","0.421657877","0.152082822","0.277068527","0.389988499","0.499001981","0.712698356","0.44196204","0.508409582","0.383816528","0.56988438","0.803161015","0.535358456","0.589858273","0.884176411","0.655483963","0.383818796","0.69802491","0.334752008","0.35968201","0.47987192","0.44567221","0.30309327","0.393428497","0.417748697","0.243973551","0.795486624","0.390071056","0.377762361","0.504084205","1","0.004774663","0.298126078","0.298445101","0.40366287","0.308966737","0.173442393","0.078242076","0.75195715","0.230916061"
0.252750,"0.034224178","0.049177003","0.115453757","0.035193213","0.013340248","0.042158832","0.004032591","0.014358427","0.183188888","0.003817276","0.40724649","1","0.68778821","0.440108949","0.334930013","0.624599971","0.43429371","0.5420866","0.536743751","0.147994696","0.25526896","0.411057344","0.204176336","0.388702226","0.264211131","0.193684629","0.434431684","0.366805187","0.370859885","0.31049829","0.163234925","0.054144905","0.105568463","0.511242185","0.756306731","0.223213508","0.272446285","0.202501914","0.163959051","0.774766323","0.403734953","0.346691099","0.263334936","0.546372005","0.4176","0.311111111","0.726670912","0.009824486","0.620008498","0.56393773","0.48515582","0.636137876","0.562494684","0.420611752","0.204844613","0.1899877","0.32728643","0.481967669","0.40245633","0.242622887","0.361427976","0.469014676","0.24152724","0.368941695","0.068682687","0.652965794","0.339204408","0.758659063","0.366250442","0.679018408","0.400678129","0.455615467","0.45355927","0.575488175","0.518121405","0.690128963","0.550822876","0.412216708","0.625397466","0.578700393","0.556945136","0.395612464","0.32408553","0.207112863","0.249505033","0.423934945","0.244755124","0.805089604","0.48520772","0.409708263","0.574508555","0.642692103","0.129899236","0.434752029","0.452701339","0.486599654","0.318721653","0.143143131","0.119623646","0.721225239","0.300683164"
0.340844,"0.031163277","0.062756977","0.10436486","0.013306362","0.013412334","0.03531425","0.022051041","0.056195567","0.171784674","0.002308622","0.415513612","0.545039293","0.483984092","0.888722672","0.547775042","0.620339759","0.452369841","0.520442895","0.458226744","0.227806112","0.681376064","0.864146539","1","0.511039323","0.19063894","0.353865126","0.702692142","0.142751371","0.347288237","0.246276462","0.19225943","0.033102184","0.203125013","0.537094219","0.878781033","0.096956097","0.063215701","0.038591033","0.087759896","0.361240013","0.453805252","0.324216591","0.405496416","0","0.2712","0.188304094","0.571380872","0.136607143","0.168003985","0.497596811","0.017746336","0.265029322","0.15697018","0.061576447","0.116313293","0.063260085","0.285464842","0.468672808","0.210514405","0.258958513","0.209061842","0.163072568","0.312077625","0.725124585","0.596397057","0.137880944","0.153070442","0.865212281","1","0.722538462","0.66330942","0.4978198","0.33359034","0.302844489","0.650741879","0.517327515","0.242273064","0.635185549","0.647065163","0.530102184","0.829103845","0.215852931","0.096731981","0.146516809","0.112862904","0.05604075","0.088916593","0.938730614","0.318025482","0.434982058","0.312480378","0.758293082","0.182502649","0.356285609","0.278118037","0.257165283","0.279228629","0.065465131","0.127946011","0.818064865","0.35028281"
0.108141,"0.118186564","0.268476685","0.157276121","0.066134727","0.014436456","0.047675026","0.049398237","0.152792872","0.225374705","0.061914681","0.503894883","0.360207549","0.264530827","0.720672457","0.327706786","0.679391135","0.444342985","0.730794613","0.670055894","0.492330138","0.27963625","0.585563182","0.29057888","0.515162018","0.323141331","0.180649351","0.660791762","0.691220422","0.199943748","0.470727327","0.467483736","0.477550805","0.361520978","0.50285908","0.801935402","0.209258122","0.509555779","0.173311898","0.339033135","0.313808505","0.642503603","0.362732711","0.32793323","0.583228312","1","0.564002599","0.558459315","0.186817053","0.503149885","0.47785717","0.555206805","0.851524383","0.860949866","0.713316123","0.78219527","0.458297385","0.863268395","0.106568217","0.122437017","0.597925747","0.356020482","0.290526096","0.479181799","0.455860402","0.041640522","0.613026526","0.396088619","0.685553386","0.259320617","0.538536801","0.254838228","0.403028908","0.734330824","0.43690629","0.333073463","0.800882148","0.687898026","0.351262981","0.523152462","0.424980968","0.387756832","0.612746035","0.363313642","0.257701448","0.288283146","0.426868202","0.434799805","0.71945398","0.307079526","0.461135141","0.249022712","0.662355023","0.310166693","0.436904208","0.417898549","0.288867184","0.297788793","0.167120379","0.14172358","0.771271535","0.310728479"
0.235520,"0.107409069","0.331705105","0.142669339","0.06320239","0.013340248","0.069219387","0.148402787","0.338758006","0.241661308","0.010605882","0.526436362","0.32524147","0.224073985","0.624593137","0.262463337","0.675980679","0.369558394","0.782052964","0.742747593","0.23194805","0.453286156","0.539869323","0.254545456","0.536544633","0.388210248","0.139984704","0.546921302","0.479755122","0.296203204","0.480884356","0.429384617","0.222362373","0.258522719","0.511719909","0.780689059","0.20951872","0.480107589","0.150741801","0.294332621","0.555195272","0.436335568","0.477211239","0.368114706","0.588089646","0.549","0.388888889","0.500903618","0.056076389","0.517881357","0.595513994","0.590600094","0.605925714","0.693739188","0.669018223","0.666717409","0.5355701","0.80830853","0.273071314","0.266181352","0.140322347","0.262837626","0.224212825","0.16777841","0.221073838","0.13342591","0.529562664","0.428881177","0.737652137","0.309383064","0.544583292","0.292513421","0.19194277","0.843638604","0.440588266","0.267360871","0.850249103","0.643754261","0.392639218","0.691396127","0.525882007","0.291937819","0.654339303","0.401850238","0.252410478","0.32421081","0.385926048","0.435530854","0.823658702","0.470514925","0.427121225","0.327612388","0.758458661","0.248942275","0.406902231","0.462825138","0.219948328","0.330368382","0.273003515","0.152425776","0.750476116","0.267059867"
0.367076,"0.043076006","0.133633073","0.125199843","0.054774863","0.013422623","0.028500163","0.063262489","0.044586117","0.19474606","0.007913065","0.46728845","0.202980518","0.11829842","0.490245408","0.591887714","0.8643233","0.63229437","0.760063961","0.650424177","0.290595518","0.24974276","0.375428135","0.164009104","0.386003162","0.064849081","0.14857592","0.606989415","0.462362391","0.445671415","0.274604102","0.585741092","0.334101698","0.621867882","0.588100617","0.921347","0.437240193","0.365502014","0.38511211","0.646210607","0.333352516","0.1868295","0.3407169","0.479255612","0.748734755","0.2112","0.237426901","0.607079401","0.292028443","0.695552326","0.672615705","0.368998038","0.71296462","0.784408507","0.425446368","0.580843483","0.489354741","0.690690664","0.382938676","0.141656353","0.354591966","0.399838168","0.274960175","0.293501756","0.17384607","0.154415468","0.564245961","0.411068599","0.752970706","0.216315213","0.35440818","0.239664563","0.564843602","0.687113798","0.631056697","0.31407555","0.786766827","0.664423027","0.234469201","0.671900944","0.224800988","0.605946276","0.644395818","0.471027874","0.389387794","0.429141301","0.497960233","0.534804309","0.742622124","0.387607336","0.377693055","0.282229841","0.695747754","0.105472321","0.382590202","0.397588929","0.18314615","0.30544706","0.234685675","0.063774375","0.804923174","0.277978883"
0.210600,"0.076428042","0.238791173","0.160073446","0.030405195","0.013347751","0.045181885","0.104079495","0.203693361","0.313000156","0.007976041","0.467135505","0.26498338","0.22428083","0.438429483","0.5905425","0.603647482","0.24752047","0.760899191","0.607990678","0.173961044","0.366647351","0.506173373","0.236363632","0.441324809","0.452911918","0.287246634","0.609114465","0.559448749","0.298383663","0.364239301","0.661670529","0.333208244","0.568749999","0.496468086","0.733275922","0.224049625","0.459968751","0.246801013","0.373411237","0.781982625","0.470576146","0.52208509","0.451419746","1","0.4032","0.231968811","0.562764283","0.075800305","0.798760108","0.553452802","0.345347477","0.500625975","0.601866691","0.460668493","0.553724682","0.240754822","0.656748147","0.080482732","0.123431974","0.467157867","0.180888552","0.143025443","0.530104916","0.375189821","0.062156132","0.632162413","0.284733182","0.749999661","0.3120282","0.675585032","0.267068947","0.144951617","0.56583634","0.475418119","0.203024519","0.547692742","0.70939448","0.378482921","0.54167457","0.461086201","0.527347805","0.643210712","0.472400054","0.212763566","0.376072934","0.41092694","0.411134837","0.795700032","0.612983781","0.370753301","0.451958041","0.670369797","0.475057281","0.360853898","0.174887734","0.3798575","0.349675077","0.16734761","0.183819672","0.719013356","0.270206602"
0.193531,"0.084974577","0.186734681","0.278309253","0.027804578","0.013340248","0.042949149","0.074659238","0.122796325","1","0.007222516","0.454953913","0.354015586","0.301356239","0.600348064","0.551467927","0.64372145","0.551758274","0.665086589","0.633675704","0.17200642","0.361988602","0.371972052","0.233707872","0.475011749","0.127949441","0.170411486","0.505718008","0.824454579","0.319992253","0.392110006","0.538567699","0.404678447","0.613483142","0.469249012","0.793436572","0.181077328","0.477901368","0.206814887","0.546927249","0.588321514","0.460325959","0.442151291","0.437088327","0.690927708","0.5472","0.352046784","0.459205185","0.062364131","0.668838965","0.568215142","0.504827597","0.768750775","0.828837622","0.633565604","0.504057527","0.497484693","0.560016395","0.222253571","0.248907112","0.443664905","0.187848293","0.297603686","0.514199226","0.08579157","0.072757193","0.602865879","0.773372302","0.631248746","0.148594396","0.684311472","0.418083968","0.540632542","0.711552473","0.526588869","0.470422794","0.694910173","0.669291256","0.341095562","0.728838264","0.399153263","0.416062583","0.642866851","0.463070649","0.271183899","0.403092766","0.449247598","0.433118663","0.811124958","0.347614709","0.506380133","0.419409804","0.7056366","0.28589672","0.294109687","0.456105779","0.290799472","0.351482819","0.264068685","0.149956591","0.727674453","0.370722822"
0.243991,"0.030471745","0.04462588","0.140576209","0.029589064","0.013507603","0.022124413","0.068062722","0.072324681","0.199648881","0.007483051","0.447628823","0.330336116","0.355062442","0.413046921","0.161110305","0.60394556","0.287564163","0.774372129","0.718115079","0.427136469","0.195137878","0.66558113","0.321428576","0.596976134","0.19063894","0.193162624","0.618986396","0.683190723","0.387977154","0.332782544","0.572489326","0.359701624","0.40624998","0.407272163","0.579425131","0.131207517","0.251118236","0.312637517","0.409521115","0.309533077","0.525867692","0.667352735","0.331501253","0.699415939","0.556","0.443469786","0.377431833","0.144979838","0.285066269","0.529753838","0.266402916","0.789853015","0.705661615","0.592819696","0.407197436","0.384811483","0.720284845","0.247202872","0.221854685","0.507445686","0.279467485","0.150977421","0.536544953","0.543725791","0.248386945","0.43919982","0.340289651","0.583737453","0.23361878","0.645078432","0.345842482","0.314295989","0.69283166","0.26826373","0.486716733","0.761491726","0.673978902","0.35345661","0.652815642","0.385410391","0.400096796","0.556045027","0.333916969","0.235520087","0.252266737","0.467327765","0.577376272","0.823373186","0.192378749","0.677517507","0.059183674","0.849362394","0.121936117","0.280908878","0.408639124","0.17863846","0.216022184","0.180157397","0.107390488","0.830425235","0.329485906"
0.299210,"0.030515057","0.059758161","0.111982735","0.052289626","0.016407534","0.023573957","0.023389137","0.064060109","0.14847475","0.008163392","0.428879488","0.189506373","0.29304529","0.59866431","0.226059039","0.777802325","0.492859015","0.854558408","0.781741317","0.142697343","0.183498621","0.718682256","0.268456368","0.618989032","0.318442393","0.225878342","0.496750399","0.535821673","0.303173843","0.357156347","0.612043448","0.503320707","0.916107373","0.411991646","0.410422617","0.257415448","0.316462649","0.160453123","0.421758125","0.282456117","0.565107063","0.404368316","0.434602698","0.58997628","0.467368421","0.389966144","0.414993337","0.501448171","0.512664537","0.663502952","0.249744379","0.739870512","0.766616702","0.510192636","0.74271595","0.577845042","0.803962139","0.212624854","0.121529337","0.742382272","0.169441084","0.213504151","0.830289255","0.293907446","0.16616972","0.661479854","0.332564628","0.531909485","0.386796223","0.333528921","0.419288845","0.587921243","0.657266638","0.314364462","0.421797601","0.879824254","0.614733795","0.277236977","0.417869346","0.582251855","0.460107401","0.62410912","0.254801649","0.280805731","0.215442629","0.282226407","0.382219826","0.81270633","0.164710658","0.624249825","0.150011062","0.509594397","0.203323789","0.382659036","0.584273193","0.446718854","0.216630213","0.191581417","0.205638542","0.718386916","0.323392164"
0.156657,"0.043728804","0.133430156","0.117225667","0.032745874","0.013561371","0.030586431","0.045153147","0.115343894","0.186460636","0.004215522","0.430219089","0.322003711","0.313254959","0.589374974","0.484412189","0.410846086","0.590462053","0.391836027","0.470624682","0.057078927","0.262689091","0.47374733","0.286353472","0.510061098","0.254753926","0.161453543","0.734825147","0.2481877","0.511366187","0.385275139","0.612043448","0.360638358","0.763422796","0.286883484","0.500430297","0.154431308","0.182654277","0.40809699","0.188237366","0.465828443","0.622885986","0.622068877","0.432889","0.631683635","0.6752","0.308382066","0.509906119","0.043965517","0.549753211","0.372520424","0.871576708","1","1","1","0.600278864","0.427250136","0.656655794","0.376520519","0.178891616","0.401400054","0.171984599","0.154343043","0.329233227","0.420872631","0.407360833","0.337041369","0.207764781","0.27731175","0.392003653","0.649325472","0.417433584","0.417489992","0.627642682","0.506249711","0.480474143","0.818205369","0.487816786","0.580864798","0.676396464","0.381546278","0.320107802","0.550167473","0.246788763","0.303106329","0.242311034","0.438085816","0.372614233","0.823145652","0.270604509","0.719367316","0.032145929","0.505030746","0.446131853","0.337331821","0.758690625","0.347029017","0.298982407","0.268213981","0.159285141","0.71993542","0.355559874"
0.127413,"0.02320194","0.025328226","0.1900843","0.012365951","0.013342249","0.019614245","0.050157845","0.034947753","0.161075716","0.004230815","0.412367653","0.197572609","0.325070661","0.359661877","0.0978677","0.947458085","0.946566803","0.781667869","0.74393805","0.086489117","0.272001971","0.666789264","0.30734464","0.655304068","0.193008508","0.236634015","0.703712102","0.917223178","0.539071812","0.342747454","0.465036793","0.381862887","0.411299434","0.444867526","0.795517621","0.358489239","0.416419942","0.285824263","0.932450493","0.364466925","0.769414317","0.536871006","0.700812244","0.449096438","0.372","0.240497076","0.466238847","0.355078125","0.406697932","0.545389195","0.441266409","0.876340988","0.760197698","0.62600936","0.532131292","0.651331774","0.853978503","0.131901146","0.278245002","0.488612008","0.184021028","0.235516757","0.460448823","0.227866758","0.103378207","0.60912873","0.331828358","0.464765594","0.262727031","0.760389515","0.181828094","0.377912031","0.87735679","0.272184942","0.595133777","0.959048155","0.746923042","0.342273444","0.744738832","0.254452438","0.322652504","0.598083331","0.307170607","0.357591599","0.283806776","0.345258399","0.378524115","0.69752293","0.125389744","0.756563451","0.092138824","0.482955043","0.431042096","0.342555972","0.503494276","0.112468889","0.129811461","0.121981232","0.166792474","0.869625763","0.377921763"
0.309769,"0.030471745","0.04462588","0.140576209","0.029589064","0.013507603","0.022124413","0.068062722","0.072324681","0.199648881","0.007483051","0.447628823","0.330336116","0.355062442","0.413046921","0.161110305","0.60394556","0.287564163","0.774372129","0.718115079","0.427136469","0.195137878","0.66558113","0.321428576","0.596976134","0.19063894","0.193162624","0.618986396","0.683190723","0.387977154","0.332782544","0.572489326","0.359701624","0.40624998","0.407272163","0.579425131","0.131207517","0.251118236","0.312637517","0.409521115","0.309533077","0.525867692","0.667352735","0.331501253","0.699415939","0.556","0.443469786","0.377431833","0.144979838","0.285066269","0.529753838","0.266402916","0.789853015","0.705661615","0.592819696","0.407197436","0.384811483","0.720284845","0.247202872","0.221854685","0.507445686","0.279467485","0.150977421","0.536544953","0.543725791","0.248386945","0.43919982","0.340289651","0.583737453","0.23361878","0.645078432","0.345842482","0.314295989","0.69283166","0.26826373","0.486716733","0.761491726","0.673978902","0.35345661","0.652815642","0.385410391","0.400096796","0.556045027","0.333916969","0.235520087","0.252266737","0.467327765","0.577376272","0.823373186","0.192378749","0.677517507","0.059183674","0.849362394","0.121936117","0.280908878","0.408639124","0.17863846","0.216022184","0.180157397","0.107390488","0.830425235","0.329485906"
0.178460,"0.035810982","0.070677137","0.193711687","0.02328125","0.013421902","0.023445798","0.024181861","0.073717371","0.156116087","0.008278308","0.416046103","0.25394274","0.272403279","0.384888264","0.672908223","0.593847022","0.474851657","0.684506649","0.659595601","0.311495163","0.199832962","0.526264939","0.159822416","0.454398004","0.126387361","0.088037152","0.534118106","0.359344919","0.26611481","0.374622664","0.45546631","0.257443538","0.454494995","0.20315405","0.393336438","0.153075586","0.199667034","0.154026526","0.37364946","0.214528806","0.432114537","0.621589136","0.156121716","0.69595927","0.344","0.423001949","0.412248909","0.432277397","0.437926114","0.303890449","0.409786323","0.653503228","0.625126867","0.490721484","0.274761478","0.27835547","0.467803576","0.103421106","0.253445512","0.443357266","0.101297713","0.211468362","0.768272436","0.2774279","0.211067548","0.663465507","0.369037088","0.473962264","0.537099972","0.772936515","0.37489026","0.44418412","0.638606556","0.518442373","0.579342494","0.785225038","0.218761946","0.801951278","0.903941157","0.607659666","0.362189305","0.263569502","0.167089752","0.156376561","0.103674843","0.227515375","0.201307423","0.856033587","0.204216368","0.56977339","0.112758719","0.424288033","0.160969373","0.378315805","0.600316298","0.088915098","0.057374721","0.184406606","0.11153125","0.893238823","0.371875513"
0.229905,"0.049316107","0.131205471","0.141870513","0.025669576","0.013553052","0.032064185","0.069369163","0.130725156","0.147013836","0.010852","0.432773666","0.424860905","0.443726785","0.52624599","0.224801737","0.848411837","0.783947742","0.936602843","0.895418496","0.085142218","0.230672748","0.632042315","0.249165744","0.617041928","0.506674072","0.376603009","0.766371723","0.891870671","0.456846499","0.513133796","0.684020621","0.38334355","0.354282519","0.142698763","0.582888205","0.1449265","0.471522262","0.168005898","0.540553257","0.520382529","0.794125943","0.692544042","0.286176926","0.447393274","0.292363636","0.316321106","0.330055008","0.133354592","0.550712594","0.381460382","0.443326392","0.658993938","0.736270056","0.61776701","0.411677842","0.374565223","0.655009902","0.088114587","0.160199639","0.817854579","0.090564641","0.092644","0.596932896","0.234392537","0.032971153","0.655918809","0.29019146","0.291770658","0.275705379","0.776135879","0.256118798","0.144179278","0.967959497","0.315966181","0.582242028","0.838869984","0.545498635","0.536800397","0.831336346","0.418213501","0.182162202","0.454516718","0.215536431","0.173513559","0.109475321","0.285595712","0.402814683","0.925358323","0.162498103","0.816092435","0.104022784","0.589212109","0.302355632","0.169199277","0.6019526","0.344869588","0.290709842","0.271982895","0.234850754","0.698809295","0.522057507"
0.264634,"0.054523792","0.121726752","0.191916139","0.034449029","0.013762442","0.026115044","0.034853732","0.12874478","0.483492252","0.008955952","0.403015224","0.293184708","0.343028571","0.350558124","0.256630824","0.525131961","0.312268371","0.787432814","0.792947948","0.085047611","0.242465061","0.663997133","0.053333328","0.656412954","0.189791653","0.136166802","0.785251647","0.501006755","0.494624947","0.526431472","0.834594496","0.391189164","0.50555555","0.216455931","0.776098263","0.187367161","0.190220233","0.140881755","0.241613534","0.347486851","0.591396473","0.79179118","0.106534226","0.594351271","0.471272727","0.279106858","0.574349146","0.0733125","0.637687608","0.29156269","0.28610313","0.653715659","0.620893346","0.43120451","0.130104921","0.380294109","0.55334216","0.192644151","0.171762141","0.59373052","0.275864166","0.183788982","0.623038843","0.378944316","0.128517374","0.486097643","0.188662862","0.432531077","0.423300299","1","0.375003779","0.303307436","0.715952453","0.319311577","0.58489243","0.679331282","0.413466494","0.81303985","0.956824288","0.359628615","0.669302208","0.367778076","0.132916757","0.062482881","0.079882581","0.258560387","0.225616673","0.923609952","0.213231029","0.654740265","0.099389501","0.758252605","0.161237057","0.148804174","0.319594731","0.182873092","0.18964403","0.141149891","0.111729986","0.843815635","0.384980612"
0.081932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.168455,"0.047261305","0.083061154","0.30376988","0.051776812","0.013640121","0.025621199","0.086336848","0.060043923","0.154536647","0.008381375","0.537317682","0.091217417","0.130069118","0.511195119","0.362534989","0.718155992","0.628053111","0.74741916","0.663515673","0.058251793","0.412057838","0.293558687","0.10958904","0.227018507","0.454980058","0.091457757","0.634936252","0.742246765","0.322020233","0.289780385","0.665029318","0.292171523","0.571347048","0.555026262","0.678208023","0.277714451","0.639815915","0.216180702","0.273389417","0.358661026","0.348947269","0.308246408","0.397497649","0.573409164","0.504","0","0.606873376","0.288800336","0.604002001","0.631852794","0.424516357","0.485281331","0.656504464","0.431068617","0.289605548","0.314786225","0.57946563","0.316025057","0.288640364","0.450816604","0.551568366","0.311206207","0.530349941","0.276355728","0.123454848","0.479627062","0.397577247","0.769664898","0.237082652","0.636050122","0.159120345","0.351133965","0.574060471","0.696434831","0.184669832","0.566058577","0.570968764","0.371222758","0.669121794","0.569509776","0.608538721","0.584099599","0.352438108","0.299402288","0.34260747","0.273545702","0.149284242","0.712425696","0.359816451","0.365789395","0.384685634","0.711926741","0.271093857","0.466103889","0.265304323","0.333588501","0.338596501","0.179434176","0.205991311","0.725291542","0.262788635"
0.162142,"0.115260243","0.304569197","0.22286693","0.058732847","0.013506022","0.058862783","0.21976354","0.207298339","0.163875031","0.03486495","0.645647181","0.569554766","0.483138065","0.650491264","0.257776482","0.909970631","0.871875208","0.778989025","0.691644972","0.37018496","0.578050451","0.304090255","0.214285712","0.334110594","0.317731585","0.088705997","0.517182111","1","0.212372354","0.337458548","0.458420364","0.275958179","0.253906243","0.454707145","0.576098956","0.507973147","0.844494652","0.415966515","0.431711545","0.651594361","0.564300995","0.459582226","0.334720043","0.57623191","0.376","0.30474334","0.604966299","0.147909173","0.539626005","0.485571257","0.392651221","0.589422087","0.580741846","0.413280779","0.429410876","0.335349328","0.436060925","0.118718979","0.270216728","0.496775047","0.364232467","0.206114374","0.490113959","0.695684453","0.485005732","0.389925131","0.541323214","0.338643726","0.111517366","0.412698341","0.41711057","0.274171637","0.570052981","0.659366736","0.565352918","0.711586227","0.58648652","0.417851796","0.76453923","0.445344991","0.236325712","0.471338561","0.227316975","0.096452465","0.102139535","0.401849236","0.141297451","0.826582314","0.303747445","0.62479241","0.362235088","0.881236654","0.101747285","0.29095911","0.14759697","0.560802343","0.449886014","0.349465025","0.261556931","0.566222331","0.313772016"
